Наименование;ИНН;Адрес;
МКОУ 'МУРГУКСКАЯ СОШ';0527002966;Российская Федерация,368521,Дагестан Респ,Сергокалинский р-н,Мургук с
МКОУ 'МУНИНСКАЯ СОШ';0506006159;Российская Федерация,368988,Дагестан Респ,Ботлихский р-н,Муни с,УЛ ЦЕНТРАЛЬНАЯ,ДОМ 106
МКОУ 'МУКАРСКАЯ НОШ' ЛАКСКОГО РАЙОНА РД;0520003978;Российская Федерация,368367,Дагестан Респ,Лакский р-н,Мукар с
МКОУ 'МУЖУКАЙСКИЙ АГРОТЕХНОЛОГИЧЕСКИЙ ЛИЦЕЙ';0505002754;Российская Федерация,368074,Дагестан Респ,Бабаюртовский р-н,Мужукай с
МКОУ 'МОЧОХСКАЯ СОШ';0536006251;Российская Федерация,368268,Дагестан Респ,Хунзахский р-н,Мочох с,УЛ ЦЕНТРАЛЬНАЯ,ДОМ 5
МКОУ 'МОЛЛАКЕНТСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0519002169;Российская Федерация,368198,Дагестан Респ,Курахский р-н,Маллакент с
МКОУ 'МОГОХСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ. ПРОФЕССОРА Х.О.ХАШАЕВА';0528008135;Российская Федерация,368440,Дагестан Респ,Шамильский р-н,Могох с
МКОУ 'МПЛ № 2';0547001801;Российская Федерация,368830,Дагестан Респ,Кизляр г,УЛ НАБЕРЕЖНАЯ,1
МКОУ 'МИХЕЕВСКАЯ СОШ';0517012002;Российская Федерация,368801,Дагестан Респ,Кизлярский р-н,Михеевка с,УЛ КОМАРОВА,1
МКОУ 'МИССИНСКАЯ СОШ';0501001816;Российская Федерация,368380,Дагестан Респ,Агульский р-н,Мисси с
МКОУ 'МИКРАХКАЗМАЛЯРСКАЯ СОШ ИМ. М.Б.БЕКЕРОВА';0553003388;Российская Федерация,368680,Дагестан Респ,Докузпаринский р-н,Килер с
МКОУ 'МИКДАТЛИНСКАЯ НОШ';0532004920;Российская Федерация,368422,Дагестан Респ,Тляратинский р-н,Микдатль с
МКОУ 'МИЖИГЛИНСКАЯ ООШ';0514900338;Российская Федерация,368593,Дагестан Респ,Кайтагский р-н,Мижигли с
МКОУ 'Миджахская НОШ';0504006192;Российская Федерация,368743,Дагестан Респ,Ахтынский р-н,Миджах с
МКОУ 'МИГЛАКАСИМАХИНСКАЯ СОШ';0527002839;Российская Федерация,368517,Дагестан Респ,Сергокалинский р-н,Миглакасимахи с,0
МКОУ 'МИАРСИНСКАЯ СОШ';0506006134;Российская Федерация,368971,Дагестан Респ,Ботлихский р-н,Миарсо с
МКОУ 'МЕХЕЛЬТИНСКАЯ  ООШ';0509006735;Российская Федерация,368930,Дагестан Респ,Гумбетовский р-н,Мехельта с,0
МКОУ 'МЕКЕГИНСКИЙ ЛИЦЕЙ ИМ. Г.М.ГАМИДОВА';0521008915;Российская Федерация,368323,Дагестан Респ,Левашинский р-н,Мекеги с
МКОУ  'МЕКАЛИНСКАЯ СОШ';0538001844;Российская Федерация,368413,Дагестан Респ,Цунтинский р-н,Тляцуда с,ДОМ 0
МКОУ 'МЕЖГЮЛЬСКАЯ СОШ';0535003843;Российская Федерация,368687,Дагестан Респ,Хивский р-н,Межгюль с
МКОУ 'Мегебская СОШ';0510008423;Российская Федерация,368352,Дагестан Респ,Гунибский р-н,Мегеб с,-
МКОУ 'МАШТАДИНСКАЯ НОШ';0503005943;Российская Федерация,368990,Дагестан Респ,Ахвахский р-н,Маштада с,УЛ МАШТАДИНСКАЯ,ДОМ 152
МКОУ 'МАШАТДИНСКАЯ ООШ';0514900320;Российская Федерация,368596,Дагестан Респ,Кайтагский р-н,Машатды с,УЛИЦА ШКОЛЬНАЯ,ДОМ 21
МКОУ 'МАХАЛАТЛИНСКАЯ СОШ';0538001820;Российская Федерация,Дагестан Респ,Цунтинский р-н,Махалатли с,УЛ ИМАМА ШАМИЛЯ,ДОМ 78
МКОУ 'МАРАГИНСКАЯ СОШ №1';0530007925;Российская Федерация,368661,Дагестан Респ,Табасаранский р-н,Марага с
МКОУ 'МАММАУЛЬСКАЯ СОШ';0527002902;Российская Федерация,368518,Дагестан Респ,Сергокалинский р-н,Маммаул с,0
МКОУ 'МАЛОКОЗЫРЕВСКАЯ ООШ';0547006334;Российская Федерация,368810,Дагестан Респ,Кизлярский р-н,Малая Козыревка с
МКОУ 'МАЛОАРЕШЕВСКАЯ СОШ';0547005820;Российская Федерация,368806,Дагестан Респ,Кизлярский р-н,Малая Арешевка с,ул ДРОБОТ
МКОУ 'МАЛЛАКЕНТСКАЯ ООШ';0514003264;Российская Федерация,368595,Дагестан Респ,Кайтагский р-н,Маллакент с,УЛ ЛЕСНАЯ,ДОМ 32
МКОУ 'Мазадинская средняя общеобразовательная школа';0532000280;Российская Федерация,368422,Дагестан Респ,Тляратинский р-н,Мазада с,АБАСА ШЕХСАИДОВА,ДОМ 21
МКОУ 'МСОШ №1';0514003056;Российская Федерация,368590,Дагестан Респ,Кайтагский р-н,Маджалис с,УЛ АЛИСУЛТАНОВА,116
МКОУ 'МАДЖАЛИССКАЯ СОШ ИМЕНИ ТЕМИРХАНОВА Э.Д.';0514003722;Российская Федерация,368590,Дагестан Респ,Кайтагский р-н,Маджалис с,УЛ АЛИСУЛТАНОВА
МКОУ 'МАДЖАЛИССКАЯ МЕЖРАЙОННАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИНТЕРНАТ';0514003377;Российская Федерация,368590,Дагестан Респ,Кайтагский р-н,Маджалис с,ПЕРЕУЛОК 8-КВАРТИРНЫЙ ДОМ,1
МКОУ 'МАГАРСКАЯ СОШ';0539002456;Российская Федерация,368455,Дагестан Респ,Чародинский р-н,Магар с,0
МКОУ 'МАГАРАМКЕНТСКАЯ СОШ№1 ИМЕНИ М.ГАДЖИЕВА';0523000615;Российская Федерация,368780,Дагестан Респ,Магарамкентский р-н,Магарамкент с,УЛИЦА ЛЕНИНА
МКОУ 'МАГАРАМКЕНТСКАЯ СОШ №2';0523000686;Российская Федерация,368780,Дагестан Респ,Магарамкентский р-н,Магарамкент с,УЛИЦА АГАСИЕВА,ДОМ 30
МКОУ 'М-ГОРЬКОВСКАЯ НОШ';0531004934;Российская Федерация,368887,Дагестан Респ,Тарумовский р-н,Им. М. Горького с
МКОУ 'ЛЬВОВСКАЯ СОШ';0505002786;Российская Федерация,368072,Дагестан Респ,Бабаюртовский р-н,Львовское-1 с
МКОУ 'ЛУЧЕКСКАЯ СОШ';0526013330;Российская Федерация,368700,Дагестан Респ,Рутульский р-н,Лучек с
МКОУ 'ЛУТКУНСКАЯ СОШ';0504006996;Российская Федерация,368740,Дагестан Респ,Ахтынский р-н,Луткун с
МКОУ 'Лищинская ООШ';0514003497;Российская Федерация,368590,Дагестан Респ,Кайтагский р-н,Лища с,-,-,-
МКОУ 'ЛЕНИНАУЛЬСКАЯ СОШ';0525006147;Российская Федерация,368852,Дагестан Респ,Ногайский р-н,Ленинаул с
МКОУ 'ЛСОШ №1';0513005678;Российская Федерация,368155,Дагестан Респ,Казбековский р-н,Ленинаул с,УЛ Х.НУРАДИЛОВА,ДОМ 2А
МКОУ'ЛЕВАШИНСКАЯ СОШ';0521008560;Российская Федерация,368320,Дагестан Респ,Левашинский р-н,Леваши с,УЛ С.ОРДЖОНИКИДЗЕ,ДОМ 103
МКОУ 'ЛЕВАШИНСКАЯ СОШ №2';0521008383;Российская Федерация,368320,Дагестан Респ,Левашинский р-н,Леваши с
МКОУ 'ЛЕВАШИНСКАЯ ГИМНАЗИЯ';0521008619;Российская Федерация,368320,Дагестан Респ,Левашинский р-н,Леваши с,УЛИЦА ШКОЛЬНАЯ,ДОМ 6
МКОУ 'ЛАКИНСКАЯ ООШ ИМ. Д.А.РАДЖАБОВА';0535003681;Российская Федерация,368680,Дагестан Респ,Хивский р-н,Лака с
МКОУ 'КЮРЯГСКАЯ СОШ';0530007650;Российская Федерация,368654,Дагестан Респ,Табасаранский р-н,Кюряг с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 20
МКОУ 'КЧУНКАЗМАЛЯРСКАЯ СОШ';0523000301;Российская Федерация,368797,Дагестан Респ,Магарамкентский р-н,Кчун-Казмаляр с
МКОУ 'КУШТИЛЬСКАЯ СОШ ИМ. ШАХСИНОВА С.А.';0535003642;Российская Федерация,368688,Дагестан Респ,Хивский р-н,Куштиль с
МКОУ 'КУЧХЮРСКАЯ СОШ-ДЕТСКИЙ САД';0519002151;Российская Федерация,368192,Дагестан Респ,Курахский р-н,Бугда-Тепе с,УЛИЦА ШКОЛЬНАЯ,ДОМ 1
МКОУ 'Куфинская СОШ';0526013387;Российская Федерация,368700,Дагестан Респ,Рутульский р-н,Куфа с,МОЛОДЕЖНАЯ,ДОМ 1
МКОУ 'Кутишинская СОШ';0521008506;Российская Федерация,368326,Дагестан Респ,Левашинский р-н,Кутиша с,ШКОЛЬНАЯ,ДОМ 7
МКОУ 'КУСУРСКАЯ НОШ';0526013362;Российская Федерация,368700,Дагестан Респ,Рутульский р-н,Кусур с
МКОУ 'КУРЬИМАХИНСКАЯ СОШ' МО 'АКУШИНСКИЙ РАЙОН' РЕСПУБЛИКИ ДАГЕСТАН;0502004947;Российская Федерация,368288,Дагестан Респ,Акушинский р-н,Курьи с,УЛИЦА ЧАКНИКАТ,ДОМ 1
МКОУ КУРУШСКАЯ СОШ ИМ. Н.П.САМУРСКОГО;0553003236;Российская Федерация,368684,Дагестан Респ,Докузпаринский р-н,Куруш с
МКОУ 'КУРУКАЛЬСКАЯ СОШ';0504006386;Российская Федерация,368730,Дагестан Респ,Ахтынский р-н,Курукал с,УЛИЦА КУРОРТНАЯ,ДОМ 25
МКОУ 'КУРКЛИНСКАЯ СОШ' ЛАКСКОГО РАЙОНА РД;0520001794;Российская Федерация,368362,Дагестан Респ,Лакский р-н,Куркли с
МКОУ 'КУРКЕНТСКАЯ СОШ №2';0529009734;Российская Федерация,368768,Дагестан Респ,Сулейман-Стальский р-н,Куркент с
МКОУ 'КУРКЕНТСКАЯ СОШ №1';0529006941;Российская Федерация,368768,Дагестан Респ,Сулейман-Стальский р-н,Куркент с
МКОУ 'КУРКЕБИМАХИНСКАЯ ООШ';0502006782;Российская Федерация,368288,Дагестан Респ,Акушинский р-н,Куркебимахи х,УЛ КУРКЕБИНСКАЯ,ДОМ 1
МКОУ 'КУРКАКСКАЯ СОШ';0530007795;Российская Федерация,368652,Дагестан Респ,Табасаранский р-н,Куркак с,УЛ КУРКАКСКАЯ,ДОМ 77
МКОУ 'КУРЕКСКАЯ СОШ';0530007594;Российская Федерация,368657,Дагестан Респ,Табасаранский р-н,Кюрек с
